track_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
48699,-100,150,-48.6,50.9,-0.838,17.7,-8.23,22.3,-7.83,6.32,-16,-3.47,17.4,-3.4,5.43,3.88,8.19,1.51,5.42,-1.41
48700,-132,142,-22.7,62.8,11.4,27.3,1.12,30.7,-1.37,8.81,-6.85,-4.21,19.4,-1.15,2.79,4.59,9.43,2.88,4.17,-0.205
48701,-51.7,111,-28.2,50.1,2,37.2,-15.8,29.5,-21.5,13.7,-26.2,4.93,3.43,6.14,-6.4,7.94,-2.75,1.95,3.71,-5.94
48702,-172,118,-0.76,63.6,19.2,33.4,-5.91,38.6,-11.6,9.62,-16.2,0.862,10.2,-3.09,-1.08,3.44,5.01,-0.536,3.98,-5.83
48703,-223,140,-7.67,68.6,3.89,20,-3.95,15.7,-16.8,8.49,-4.1,-1.32,19.6,-9.21,-4.76,6.91,6.39,1.6,9.05,-3.84
48807,-240,118,-10.1,49.6,9.13,17.1,11.8,13.9,13.7,3.92,4.91,7.21,9.35,5.43,5.14,5.97,5.94,5.33,3.51,3.73
48808,-232,172,-44.1,47.3,-0.79,4.07,5.77,4.62,-8.25,-1.88,-6.1,-1.77,-0.661,2.56,-4.09,-6.67,-2.11,-4.08,-0.92,-6.69
48809,-259,179,-44.1,43.6,4.59,5.37,4.16,3.89,-11.6,0.132,-6.13,-10.1,-2.65,1.44,-5.79,-0.659,1.6,-10.1,-8.54,-9.73
48810,-232,170,-39.4,57.3,2.31,7.05,1.71,7.55,-2.79,3.88,-1.48,0.0306,3.58,6.85,-0.334,-3.14,1.71,0.668,2.72,-5.4
48811,-236,108,-17.7,56.6,4.27,24.5,9.31,17.4,11.8,7.85,5.21,9.02,8.12,4.96,7.23,5.51,6.67,5.28,3.43,5.14
48812,-245,169,-42.7,42,0.569,11.6,0.128,-0.704,-7.17,-4.37,-0.371,-0.997,-3.05,-5.23,-4.26,-2.08,-1.62,-5.75,-7.08,-6.81
48813,-233,108,-13.5,52.6,7.72,22.7,9.89,15.5,11.8,7.68,5.28,7.39,8.1,5.01,6.61,5.78,6.08,5.09,3.94,5.27
48814,-292,183,-16.9,37.8,5.02,10.5,-4.55,0.87,1.43,-7.55,-7.6,0.807,0.478,0.106,-3.46,-1.05,-1.3,-5.14,-4.28,-4.98
48815,-231,185,-27.8,42.2,6.7,12.4,3.74,6.52,5.35,-0.0205,0.466,3.57,1.91,3.12,0.191,2.43,1.86,-1.07,2.45,-0.597
48816,-222,99.7,-16.9,51.2,5.81,25.1,8.37,16.9,13.9,8.22,3.53,11.5,10.3,2.49,9.61,5.7,5.21,6.32,2.01,5.43
48817,-260,143,-23.1,57.7,-14.1,14.5,-7,0.373,-7.98,-5.15,-8.89,-5.19,-6.32,-5.88,-9.35,-6.2,-5.44,-11.4,-5.8,-8.02
48818,-268,170,-25,52,6.3,13.8,2.8,5.18,6.16,0.633,0.236,0.549,2.02,1.32,-1.45,0.971,2.61,0.436,1.59,0.68
48821,-232,113,-11.6,49.5,11.6,19.5,10.5,14.2,14.7,5.43,4.66,6.16,8.16,4.73,5.61,5.1,4.32,4.91,3.91,4.28
48822,-237,173,-41.6,34.7,-2.15,7.07,-12,8.25,-5.96,-4.21,-10.3,-0.489,-3.73,-1.43,-4.99,-4.05,-1.73,-9.55,-3.56,-6.73
48824,-228,107,-19.2,53.8,5.04,23.2,7.9,16.5,10.5,6.72,4.78,8.04,7.9,5.25,6.7,5.34,5.64,5.3,3.3,4.44
48825,-171,182,-53.6,43.2,-2.33,11.7,-2.09,11.3,-1.93,2.77,-1.39,-0.491,1.17,4.46,-2.53,-0.593,1.86,-2.07,4.1,-0.00871
48826,-234,175,-40.1,55.8,7.02,12.9,7.28,5.58,0.811,-0.128,0.308,0.112,5.11,5.25,-1.86,-2.87,-0.809,-0.897,0.646,-1.22
48827,-201,102,-17.2,50.6,8.38,22.5,2.91,14.7,7.88,6.93,2.03,11.1,6.89,6.57,6.16,4.63,6.37,4.22,3.8,0.853
48829,-72.1,151,-43.7,32.9,-5.24,4.9,-17,8.88,-13.4,7.05,-11.9,3.97,-4.7,5.06,-6.47,-1.33,-2.95,-0.882,-2.73,-3.37
48831,-75.2,136,-29.5,23.8,-11,9.33,-12.3,8.21,-11.3,9.5,-5.58,8.2,-4.21,3.64,-2.5,1.12,-2.09,-0.0403,-2.06,-1.01
48832,-44.1,116,-31.7,36.4,-16.3,19.7,-11.7,14.5,-13,14,-10.9,10.3,-10.2,4.87,-9.2,2.75,-4.76,2.58,-3.85,2.32
48833,-38.4,128,-26,33.1,-4.13,14.9,-14.7,16.4,-10.5,13.4,-5.78,9.28,-7.59,6.74,-6.62,1.13,-5.34,0.235,-4.89,-1.47
48834,-69.7,137,-22.3,24.1,-10.1,13.8,-10.5,8.21,-8.43,8.06,-8.94,8.85,-5.13,5.76,-3.07,2.98,-1.79,0.719,-1.97,1.99
48866,-49.3,84.6,-11,25.4,-1.19,5.44,-1.12,2.69,-2.58,-0.00424,-2.3,-0.219,-2.54,-0.882,-2.15,-0.598,-2.05,-1.62,-2.88,-1.96
48923,-249,164,-21.6,3.51,10.6,-1.54,-5.03,-4.34,-8.14,-7.82,-10.8,-10.9,-9.36,-7.37,-6.73,-7.68,-9.06,-4.99,-4.58,-3.97
48924,-210,133,-19.7,15.1,4.74,6.54,-8.68,5.88,-5.97,-3.65,-6.01,-3.73,-4.4,-5.34,-8.16,-4.13,-4.78,-0.691,-4.75,-2.07
48926,-218,144,1.69,21.6,3.65,13.8,-4.05,2.41,-7.87,1.29,-4.06,-2.38,-3.22,0.0691,-2.82,-2.04,-3.36,0.296,-1.47,-2.06
48928,-151,168,-39.6,40.2,10.5,22.7,-4.92,12.2,-2.56,1.27,-1.53,-1.1,2.72,0.463,3.19,-1.88,-0.661,-3.66,1.42,-1.49
48929,-151,168,-39.6,40.2,10.5,22.7,-4.92,12.2,-2.56,1.27,-1.53,-1.1,2.72,0.463,3.19,-1.88,-0.661,-3.66,1.42,-1.49
48973,-273,157,13.6,44,7.09,10.7,-2.63,3.02,3.48,-5.41,0.245,-6.79,-0.618,-8.07,-9.32,-4.52,-1.5,-1.7,-4.94,-4.08
48974,-307,180,52.8,9.82,18.6,10.3,0.041,4.93,0.968,-12.8,-14.3,-7.11,-6.92,-9.99,-9.53,-10.5,-12.2,-8.36,-4.65,-7.91
48975,-278,174,15.2,9.28,19.5,-2.37,-0.706,2.24,-5.48,-7.01,-7.9,-9.29,-7.59,-7.96,-9.18,-8.51,-7.24,-5.21,-6.04,-10.1
48976,-372,134,43.3,30.6,34,15.1,6.97,12.7,10.6,1.2,-3.54,-4.23,-3.88,-4.11,-6.08,-6.01,-3.07,-1.13,-1.8,-3.09
48977,-307,168,45.4,34.9,26.2,3.99,1.3,-0.369,-0.58,-1.68,-7.49,-8.62,-6.89,-7.56,-7.92,-8.83,-9.55,-4.94,-2.55,-6.95
48978,-346,131,5.97,12.6,3.43,10.1,-3.38,-15.8,-2.32,-9.54,-15.7,-8.01,-3.55,-3.69,-1.52,0.378,-1.6,-1.98,-2.81,-7.85
48979,-260,167,-26.1,2,1.11,10.3,-6.41,-18.6,-3.33,-11.7,-18.3,-12,-6.13,-4.89,-2.21,-4.04,-6.84,-5.35,-4.29,-7.51
48980,-216,192,-40.5,26.9,8.47,-6.23,10.3,-3.37,-1.62,-1.26,-6.09,-5.63,0.222,2.33,-0.163,0.621,0.883,-0.827,-0.46,-0.814
48981,-209,176,-18.5,20.9,13.8,6,2.9,-2.64,-3.33,-7.89,-5.72,-3.39,-0.206,-3.58,-4.23,-4.64,-4.36,-2.19,-3.73,-3.43
48982,-280,196,25.8,6.77,17.8,5.82,1.06,2.09,-2.03,-3.96,-2.33,-2.3,0.609,0.652,-2.41,-3.86,-4.34,-4.76,-5.86,-5.85
48983,-238,208,0.401,0.987,18.4,-1.17,-2.12,-0.764,-5.57,-6.94,-3.7,-2.39,-1.03,-1.09,-3.19,-3.23,-3.46,-3.53,-4.22,-5.9
48984,-281,193,29,28.7,21.8,1.43,-4.3,-5.47,-4.91,-10.2,-11.7,-6.19,-0.719,-4.46,-5.69,-2.71,-5.08,-6.53,-5.27,-4.36
48985,-234,211,8.88,15.2,18.2,16.2,4.88,-1.6,6.67,-4.93,-3.54,0.897,-0.926,-0.132,-0.997,-0.394,-1.44,-1.06,-1.08,-2.37
48986,-261,191,29.8,20.8,24.2,3.13,0.711,4.24,5.12,-0.863,-4.54,0.861,0.515,-4.26,-1.19,2.09,-0.604,-2.11,-1.24,-2.44
48987,-261,146,-4.03,32.4,12.8,6.74,14,5.67,3.82,0.0533,-1.15,-0.798,4.86,2.44,0.135,0.681,-3.64,-1.22,-0.742,-4.21
48989,-341,144,21.1,36.4,17.7,0.395,4.47,-4.27,-5.54,-6.31,-8.36,-4.82,-3.58,-6.77,-6.56,-3.3,-3.66,-3.59,-0.411,-0.918
48990,-400,148,24.6,49.6,47,16.6,15.2,14.2,11.3,6.25,1.17,1.58,0.158,-0.763,1.32,0.152,-3.69,-4.72,-3.41,-4.36
48991,-348,150,19.2,32.1,43.8,10.7,3.5,15.3,14.1,2.47,-2.94,-0.885,-2.18,-3.34,2.13,5.6,0.603,-4.38,-2.02,0.5
48993,-152,137,-50.2,57.4,-1.11,31.6,-10.6,8.61,-3.16,4.07,8.99,-5.12,2.92,1.56,1.79,-4.26,7.47,-5.3,-0.436,-2.66
48994,-328,163,4.33,30,14.7,-3.81,0.719,-4.11,0.998,0.668,-6.72,-9.02,-6.71,-7.33,-6.52,-2.9,-3.95,-5.4,-3.71,-2.59
48995,-241,166,8.83,47.1,21.4,15.1,6.28,8.68,-4.26,3.43,1.56,-4.29,3.04,-5.37,-0.244,-2.29,-1.64,-1.99,-1.22,-2.7
48996,-266,202,-19.1,11.5,15.6,-12.3,7.41,-1.33,-14.5,-0.939,-3.6,-15.6,-10.5,-6.15,-7.77,-6.72,-6.12,-5.37,-6.29,-7.87
48997,-170,124,-32.8,58.7,-18.1,23.3,-11.5,6.79,0.193,-2.14,4.17,-8.45,5.26,2.56,0.385,-5.61,2.43,-5.45,-1.94,-1.88
48998,-168,130,-47.2,52.3,-15.5,28.6,-5.19,10.2,0.922,2.72,5.47,-3.4,5.68,1.49,1.17,-3.75,1.99,-8.25,-1.44,-3.17
49019,-183,159,-8.73,40,2.99,17.5,-1.69,10.7,2.43,5.5,-4.12,-4.53,-6.41,-4.79,-3.21,-3.33,-4.77,-3.79,-1.6,-3.45
49020,-223,156,-12.3,40.8,5.52,11.7,0.494,4.06,1.68,1.91,-4.6,0.46,0.25,-8.91,-8.25,-9.68,-8.3,-4.35,-4.42,-3.41
49021,-202,161,-24.9,44.2,7.29,17.6,-8.2,6.14,2.56,-0.348,-4.77,-3.25,-6.01,-6.06,-6.08,-4.24,-6.04,-2.89,-0.0731,-6.96
49022,-218,171,-3.28,43.7,9.39,16.8,0.76,10.5,3.68,-1.25,-2.9,-2.1,-4.09,-1.41,-4.25,-3.47,-3.45,-3.78,-1.3,-5.22
49087,-202,133,-36.2,20.4,-1.04,9.76,-4.02,3.82,-1.69,-1.85,3.54,-0.844,-3.9,-9.09,-3.96,-2.5,-5.1,-5.49,-3.52,-1.5
49088,-178,164,-18,29.7,-1.42,8.85,-5.79,-0.234,-2.69,-3.52,0.083,-1.43,-5.81,-8.55,-3.9,-2.59,-7.92,-4.98,-6.13,-2.16
49089,-243,155,1.8,11,9.21,12.5,0.383,2.65,0.894,-8.51,-1.99,-0.313,-4.89,-7.96,-3.95,-3.78,-10.4,-9.59,-7.15,-3.57
49090,-204,150,-22.7,23.4,5.03,12.6,-7.33,-1.42,-1.15,-7.86,-1.68,-0.403,0.801,-8.61,-3.75,-2.12,-11.2,-6.87,-5.55,-4.38
49091,-184,134,-35.2,23.2,-2.87,6.65,-7.04,-1.55,-4.15,-6.6,-1.91,-1.77,-4.31,-9.81,-3.86,-4.98,-14.4,-11.9,-9.12,-2.62
49092,-228,136,-9.22,30.5,0.716,13.5,-1.6,3.63,-2.63,-6.07,-0.52,-1.22,-3.04,-6.67,-3.73,-3.37,-9.87,-7.44,-7.15,-2.73
49093,-152,152,-24.8,32.3,-6.69,15,-9.23,3.58,-5.16,-6.61,-4.47,-7.31,-4.82,-9.77,-4.85,-4.12,-7.57,-4.99,-6.91,-0.309
49094,-198,125,-32,20.9,-8.11,8.08,-9.21,-2.57,-4.7,-6.43,-1.16,-4.52,-6.11,-8.79,-6.36,-4.71,-11.7,-6.6,-8.21,-1.24
49095,-236,146,-23.5,17.8,-4.27,10.7,-4.38,-0.318,-2.83,-5.89,0.82,-1.89,-1.96,-7.9,-5.99,-6.1,-8.01,-5.27,-6.96,-1.97
49096,-190,142,-34,30.5,-8.72,13.3,-9.01,3.59,-3.89,-7.13,0.868,-2.23,-3.22,-9.02,-4.61,-4.75,-8.33,-5.53,-6.84,0.0172
49097,-308,143,-19.7,6.51,6.51,7.25,-9.24,-1.74,-9.04,-10.7,-1.18,0.442,-2.97,-8.31,-6.21,-5.85,-11.2,-7.86,-5.09,-1.64
49098,-223,153,-44.2,7.39,-4.06,3.34,-9.58,-6.42,-4.51,-9.64,-2.85,-2.4,-6.73,-10.2,-4.58,-5.29,-10.4,-8.95,-6.29,-2.61
49099,-140,158,-40.3,29.5,-11.1,26.7,-6.98,10.9,-2.25,5.97,-3.11,6.81,6.18,-0.715,0.71,-1.81,-7.14,-6.62,-3.97,-5.54
49100,-194,166,-32.8,17.3,2.42,18.7,0.265,6.54,-1.84,4.84,-1.13,4.11,4.24,3.34,-0.147,-0.0696,-5.45,-2.21,-3.23,-3.76
49101,-147,174,-38,30.2,-4.02,26.1,0.39,10.3,3.24,5.97,-1.63,3.49,4.46,0.658,2.21,-1.24,-4.7,-4.67,-3.71,-4.12
49102,-150,152,-35,38.1,-10.1,24.5,-1.35,10.1,-3.06,6.33,-2.63,3.27,2.19,1.19,-1.14,0.402,-5.39,-3.93,-4.8,-4.83
49103,-143,153,-38,32.9,-16.3,29.3,-7.03,7.5,-0.963,6.76,-1.41,4.95,3.97,-2.77,-2.01,-2.14,-6.25,-3.02,-2.57,-3.71
49104,-185,144,-27,28.2,-5.17,24.1,-3.32,10.1,-1.98,5.36,-4.88,2.22,3.48,1.13,-1.95,-1.3,-8.87,-1.93,-6.66,-2.75
49105,-192,143,-34,27.6,-10.7,24,-3.58,5.85,-2.83,1.1,-4.04,3.88,3.11,0.466,-1.38,-0.477,-6.11,-2.8,-4.23,-4.06
49106,-151,148,-45.3,28.9,-15.2,29.5,-10.2,8.03,-2.69,4.15,-3.03,4.03,6.15,-0.987,1.07,-2.58,-5.9,-5.06,-3.15,-4.85
49126,-89.2,179,-42.9,17.4,-15.5,24.9,-20.9,3.3,-11.6,-5.32,-12.8,-5.84,-0.306,-7.37,4.24,-4.49,3.41,-5.63,0.907,-3.37
49127,-132,175,-28.8,11.4,-8.43,22.6,-15.6,3.7,-6.33,1.02,-7.53,-5.27,-1.25,-7.76,5.02,-1.21,4.93,-4.15,-1.76,-3.67
49130,-153,168,-17.1,41,5.06,22,-4,10.5,-2.81,2.32,-3.99,-0.636,-0.267,-0.94,-1.56,1.15,-1.82,-0.404,-0.0732,-1.41
49131,-171,186,-16.2,29,6.09,18.5,-8.1,6,-3.58,0.914,-4.53,-5.04,-1.9,-1.75,-0.838,0.292,-2.91,-4.91,-2.59,-0.662
49132,-143,169,-22.7,34.6,-0.786,17.3,-4.78,9.46,-6.38,0.717,-6.53,-1.57,-2.57,-1.86,-2.49,2.18,-3.33,-2.67,-2.77,-1.7
49133,-146,168,-26.6,39.1,-0.878,17.4,-7.07,9.8,-2.57,0.983,-5.78,-1.5,-1.13,-1.08,-1.31,2.23,-3.18,-1.91,-1.19,-3.09
49134,-225,174,2.5,33.3,7.7,20.8,6.22,8.52,2.56,1.95,-0.0773,-1.02,0.483,-1.37,1.52,4.08,0.439,1.79,0.422,-4.46
49135,-239,161,11.3,40,11,20.4,4.7,8.99,1.19,2.79,-0.396,-3.14,-3.31,-0.759,1.27,2.99,-1.29,1.98,0.868,-4.33
49136,-238,161,-1.11,35.2,8.38,24.4,4.2,9.3,-3.01,2.22,-1.97,0.605,0.375,-0.535,-0.786,1.68,-2.03,-1.73,-1.79,-4.56
49137,-151,169,-22.7,34.4,0.0999,16.5,-5.12,8.83,-6.15,1.49,-4.95,-1.3,-0.272,-0.298,-0.72,2.85,-0.288,-0.632,-1.15,0.0459
49138,-104,160,-37.8,39.8,-3.95,19.6,-11.8,10.9,-6.66,4.81,-5.76,-1.4,-2.05,-1.05,-1.48,2.93,-0.67,-3.01,-2.97,-2.27
49285,-228,116,10.4,30.8,14.3,11,-1.28,3.28,-2.51,3.7,-9.65,6.27,-3.25,5.4,-9.64,1.54,-2.54,1.21,-6.7,1.61
49286,-223,133,-1.82,58.3,22.2,11.7,6.7,8.42,3.27,1.93,1.66,-2.36,3.58,0.577,-1.65,0.0668,0.935,2.19,2.11,1.95
49352,-131,185,-51.1,39.5,-10.4,9.18,6.46,-1.05,-2.31,-1.64,3.7,-6.75,-1.63,-6.14,-6.83,-3.03,-3.51,-2.03,-1.53,-1.65
49353,-137,179,-50.9,47.4,-12.8,10.1,3.03,0.631,-2.45,0.833,4.96,-6.02,-1.87,-6.97,-6.76,-3.73,-3.25,-2.24,0.0445,-1.17
49354,-120,174,-62.9,38.8,-18.2,6.85,-2.41,-0.00774,-2.54,-0.238,-1.33,-10.9,-4.73,-8.76,-8.49,-6.51,-9.14,-9.41,-2.31,-0.469
49363,-260,131,-46,-7.5,-33.8,-6.08,-24.4,-5.67,-26.6,-16.7,-19.2,-9.24,-10.6,-12.8,-11.9,-13.8,-6.07,-8.39,-2.01,-8.38
49364,-360,148,-61,-22.5,-25.4,-19.3,-19.5,-15.1,-20.4,-15.8,-13.4,-10.8,-6.79,-7.07,-3.31,-5.43,-3.9,-5.08,-3.76,-4.42
49365,-201,129,-35.5,-0.142,-25.9,2.61,-19.3,-1.49,-21.5,-4.17,-12.3,2.86,-6.53,0.477,-1.42,5.22,0.783,0.0734,-2.4,-4.2
49427,-154,164,-57.3,43.9,8.28,14,-8.49,6,5.94,1.8,3.21,-1.6,6.18,-0.239,-1.31,-4.84,-3.87,-14.8,0.525,-7.74
49428,-148,163,-50.4,46.9,-3.21,15.1,-9.83,1.16,1.72,0.936,0.939,-0.854,2.04,-3.8,-4.01,-6.86,-4.03,-9.35,2.54,-5.69
49429,-141,161,-61.7,52.4,-3.6,12.6,-10.3,2.5,0.599,-0.208,3.46,-1.66,7.33,-2.94,-1.51,-8.13,-4.66,-13.7,-0.827,-8.71
49430,-163,154,-60,40.5,-1.61,15.8,-6.38,5.67,5.28,0.557,5.74,5.08,4.08,-5.42,-0.84,-2.85,1.15,-10.7,0.615,-9.38
49431,-223,173,-46.7,28.1,21.8,10.8,-7.84,3.16,11.3,-3.89,5.43,0.716,2.55,-6.01,0.546,-8.69,-6.32,-15.7,0.449,-11
49432,-179,134,-45.3,40,-0.094,14.1,-12.9,4.8,0.621,0.386,-0.9,1.46,5.83,-0.987,-0.697,-4.83,-3.25,-10.6,1.41,-7.27
49433,-159,133,-47.8,43.7,-1.99,19.7,-14.3,6.39,2.19,4.44,-1.12,0.284,2.66,-1.68,-3.68,-5.48,-5.61,-14.2,-0.66,-6.34
49434,-160,152,-54.4,47.6,8,18.3,-5.83,8.47,5.5,3.32,1.59,-0.0897,4.83,-1.26,-1.93,-3.86,-1.29,-11.9,1.69,-7.53
49441,-84.3,139,-54.2,61,0.467,29.1,-9.83,12.7,-3.27,5.13,-5.25,3.26,-4.47,-1.02,4.1,-2.97,-5.8,-7,-2.1,-7.53
49442,-97.5,154,-48.8,50.4,-4.43,22.1,-9.48,5.5,-4.48,0.38,-3.88,1.31,-2.46,-0.067,4.72,-2.75,-6.37,-7.1,-3.27,-6.73
49443,-145,152,-48.1,38.5,8.77,19.6,-9.58,5.35,-1.28,-1.71,-5.72,2.29,-3.39,-1.12,3.51,-4.11,-8.45,-7.96,-2.82,-5.61
49444,-178,173,-31.4,30.8,12.4,13.8,-10.6,-1.79,1.9,-5.65,-3.02,-0.539,-3.58,-1.69,2.38,-5.23,-11,-10.4,-6.67,-6.91
49445,-97.1,146,-51.3,49.7,-1.87,22.6,-12.5,8.28,-4.6,1.9,-5.59,3.7,-2.62,-0.604,4.48,-3.9,-5.57,-6.64,-1.66,-4.63
49446,-106,162,-38.3,41.5,-5.94,20.1,-12,5.23,-6.57,1.01,-5.68,1.35,-3.89,-0.812,2.54,-2.56,-6.81,-6.97,-2.9,-7.67
49447,-331,123,8.58,17.6,21.7,12.9,3.15,5.08,1.68,-3.34,1.31,2.08,-1.69,1.2,1.12,-4.88,-0.602,3.05,-3.5,-3.17
49448,-140,156,-38.1,57.7,2.75,19.1,-0.138,5.12,1.27,0.194,1.38,0.612,-0.703,-0.837,3.89,-2.28,-5.01,-5.36,-3.81,-5.3
49464,-123,147,-20.8,47.9,-15.8,22.8,3.54,12.4,-1.4,9.92,-2.69,2.1,8.34,-4.47,6.54,-0.923,2.1,1.56,1.71,1.3
49465,-194,161,11.5,26.9,19.1,12.1,2.39,16.6,0.709,-1.75,-1.86,7.33,-0.488,1.66,1.27,5.67,2.96,8.29,3.28,0.231
49466,-88.4,194,-76.6,30.9,-0.21,-0.146,13.5,-5.38,8.68,9.66,3.6,6.91,-3.18,-0.857,5.63,3.98,6.95,3.14,1.17,1.17
49468,-179,151,-15.6,46.7,4.28,1.4,9.15,9.61,-4.64,2.01,-2.03,-0.0436,1.04,5.45,1.23,-0.811,-4.41,-1.29,-1.2,2.74
49469,-164,116,-17.3,61.8,-15.8,26.9,2.45,2.49,10.1,9.19,4.22,-1.16,6.74,1.92,5.88,7.23,1.23,2.53,0.00815,2.74
49471,-122,124,-48.4,43.4,-6.53,32.6,-7.56,15.6,-6.43,13.5,1.06,7.84,-0.551,0.425,-1.61,-2.44,3.11,-0.0545,3.26,-4.41
49472,-253,133,2.67,61.4,9.32,22.3,2.6,8.52,1.5,14.2,-4.53,3.68,3.82,3.21,1.68,5.32,5.08,2.53,3.97,-4.93
49473,-244,133,53.8,55.8,0.773,16,-13.9,7.42,-3.51,-3.7,-6.17,0.237,-1.02,-0.0466,-7.68,2.33,2.81,-1.44,-1.34,0.25
49474,-191,134,-3.58,24.8,-2.53,19.5,-0.838,2.88,-9.01,0.384,-8.67,1,-1.64,-0.529,0.143,1.64,-1.94,-1.29,-2.15,4.73
49475,-190,149,0.963,44.3,-1.84,25.6,-2.41,16.4,3.68,6.19,-0.583,2.86,2.65,0.204,4.94,-0.363,3.3,0.297,2.08,-0.994
49478,-181,130,-11.2,44.2,11.2,22.9,-6.42,12.7,1.33,3.61,-1.32,4.87,-1.1,0.133,2.32,1.89,-4.17,1.69,2.36,-3.19
49480,-235,129,8.15,32.9,-0.281,13.3,-7.03,9.05,-5.94,2.21,-4.04,2.56,-2.84,4.15,-1.21,1.72,3.44,3.84,-0.784,-0.499
49529,-386,154,25,9.81,12.4,7.52,4.37,5.12,5.83,2.43,0.998,2.74,4.25,2.85,0.15,1.87,3.04,2.18,0.0168,0.102
49530,-355,121,21.6,14.5,15.2,10.4,-0.526,3.57,3.34,2.95,0.152,-0.172,-0.516,-0.0459,-2.31,-5.1,-3.03,0.928,0.458,0.155
49531,-340,208,19.6,10.3,32,0.957,-8.88,1.9,3.7,1,0.193,1.05,0.179,-1.05,-3.14,-1.15,0.63,1.47,-0.0154,-0.121
49532,-233,148,-6.64,13.2,15.5,0.956,-15.5,-0.645,-0.609,4.74,5,6.94,0.0854,-1.34,-5.62,0.632,-2.62,1.09,-3.58,-2.54
49533,-315,134,-15.7,9.78,-6.57,-12.7,-23.2,1.84,-6.43,4.01,-7.22,-2.36,-5.9,-3.72,-0.844,6.97,11.9,13.6,7.07,6.5
49534,-270,133,-10.5,16,14.4,13.6,-13.3,-3.53,0.704,2.64,-5.95,0.568,-2.43,-1.83,-4.23,-0.0826,0.287,2.97,0.432,0.438
49536,-281,163,-13.3,3.37,31.2,8.24,-12,-2.73,7.42,8.91,-0.606,0.505,-2.99,-2.74,-5.27,1.17,-0.914,0.927,-2.28,-0.921
49537,-424,131,-1.65,-9.16,-3.33,-9.45,-6.31,-0.611,5.02,-0.224,-2.06,1.44,-0.724,-1.18,-0.295,-0.638,-0.331,-1.4,-1.31,0.321
49580,-255,134,-11.2,23.7,9.43,9.08,-5.31,7.18,0.862,0.422,3.52,9.62,0.775,0.85,0.0187,3.88,2.65,-0.526,0.767,4.05
49582,-152,161,3.68,25.6,-5.67,20,-10.5,7.25,2.08,7.08,-1.82,5.39,-6.09,3.56,3.34,2.69,0.485,3.4,0.0909,-0.191
49583,-154,148,9.79,33.9,-1.42,19.2,-6.18,12.3,0.00712,7.61,-3.47,9.11,-2.91,5.35,-0.165,1.87,-0.516,0.644,-1.38,0.961
49584,-172,166,21.9,28.7,1.36,25.4,-9.5,11.2,0.654,8.87,0.0928,5.46,-2.24,3.21,2.39,2.05,1.33,-1.47,-1.86,-2.26
49637,-202,155,-24.3,30.5,-3.95,9.63,-13.8,-0.722,-7.23,-6.64,0.996,-8.91,-3.34,-3.44,-3.21,-4.92,-3.18,-6.84,-2.05,-2.17
49638,-58.9,120,-39.9,38.4,-2.66,20.8,-8.71,10.5,-0.863,11.1,6.04,11.2,-8.86,2.48,-2.33,2.54,-2.47,5.41,-3.41,1.4
49639,-130,129,-25.2,21.7,-4.8,25.4,-17,11.5,-8.92,3.33,-3.16,0.256,-4.41,-0.668,-4.4,-2.22,-4.22,0.727,-0.532,0.899
49640,-94,122,-36,28,11.9,19.6,-1.88,17.4,-4.58,3.83,2.57,1.33,-4.5,2.66,-1.23,-1.61,-3.66,0.588,-2.39,1.33
49641,-136,141,-46.8,11.7,0.157,9.6,-14.8,7.64,-3.23,-0.789,-2.15,0.825,-3.87,0.909,-1.52,-0.84,0.748,-0.677,-0.732,-0.791
49642,-102,137,-40.8,25.9,-9.29,13.4,-13.8,8.65,-7.98,1.95,-5.09,0.184,-7.81,0.0914,-3.53,-0.859,-3.01,-3.89,-5.97,-2.02
49643,-160,128,5.33,19.3,8.52,19,-2.47,13,2.92,1.88,1.24,8.89,1.52,3.81,0.598,3.48,-2.27,-2.59,-0.902,1.29
49811,-136,157,-62.1,35,5.1,21.9,-8.1,7.09,3.62,5.91,-4.79,-1.21,4.81,0.469,-0.902,1.9,-4.46,-6.11,-3.36,-5.68
49812,-185,142,-57.9,24.3,6.04,20.8,-9.91,6.56,-1.37,3.39,-5.96,-0.0107,1.88,-1.33,-1.91,1.26,-2.71,-3.98,-1.38,-4.79
49813,-180,144,-55.2,28.3,3.66,20.4,-7.33,7.88,2.36,5.11,-3.23,-0.445,4.78,-0.648,0.0263,1.56,-1.52,-5.88,-1.5,-3.71
49814,-183,141,-46.6,29.6,5.3,21.4,-9.62,8.18,1.01,3.85,-6.57,0.742,2.31,-0.969,-1.49,1.46,-3.95,-5.82,-2.14,-4.35
49815,-203,138,-43.6,27.8,4.15,18.2,-4.93,5.8,-0.0607,2.28,-4.89,-2.88,1.3,-2.17,-2.38,0.0655,-4.39,-6.39,-3.55,-5.3
49817,-156,141,-48.4,30.8,1.96,22.7,-11.6,9.59,-1.41,4.8,-8.04,0.604,2.14,-0.404,-1.5,1.31,-3.49,-5.36,-2.59,-5.17
49842,-256,159,16.6,44.5,-1.04,9.67,-8.6,-0.929,-3.52,-0.613,-0.821,-4.51,-2.35,-4.29,-3.34,-0.728,1.53,-1.49,3.37,2.64
49843,-296,152,15.3,28.3,6.62,2.16,-5.48,-2.05,-5.07,-14.2,-5.72,-1.99,-4.41,-4.04,-10.5,-12.2,-2.92,-5.58,-1.94,-0.453
